material_id,cif,formula,tc
372,"# generated using pymatgen
data_NbTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.64418111
_cell_length_b   3.64418111
_cell_length_c   3.67342598
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbTe
_chemical_formula_sum   'Nb1 Te1'
_cell_volume   42.24757947
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  0.50000000  1
  Te  Te1  1  0.33333333  0.66666667  0.00000000  1
",NbTe,2.1800298169007113
45,"# generated using pymatgen
data_NF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.31968624
_cell_length_b   3.31968624
_cell_length_c   2.10532935
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NF
_chemical_formula_sum   'N1 F1'
_cell_volume   20.09299862
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.00000000  0.00000000  0.00000000  1
  F  F1  1  0.33333333  0.66666667  0.00000000  1
",NF,7.01301945935632
992,"# generated using pymatgen
data_BaB6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.24780893
_cell_length_b   4.24780893
_cell_length_c   4.24780893
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaB6
_chemical_formula_sum   'Ba1 B6'
_cell_volume   76.64695770
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.20479319  0.50000000  0.50000000  1
  B  B2  1  0.50000000  0.50000000  0.79520649  1
  B  B3  1  0.50000000  0.50000000  0.20479319  1
  B  B4  1  0.50000000  0.20479319  0.50000000  1
  B  B5  1  0.50000000  0.79520649  0.50000000  1
  B  B6  1  0.79520649  0.50000000  0.50000000  1
",BaB6,2.179076801468395e-09
157,"# generated using pymatgen
data_VAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.79344330
_cell_length_b   3.28174436
_cell_length_c   6.21824690
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VAs
_chemical_formula_sum   'V4 As4'
_cell_volume   118.22504029
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00528901  0.25000000  0.81739278  1
  V  V1  1  0.99471148  0.75000000  0.18260664  1
  V  V2  1  0.49471124  0.75000000  0.31739307  1
  V  V3  1  0.50528926  0.25000000  0.68260635  1
  As  As4  1  0.19143931  0.25000000  0.42800650  1
  As  As5  1  0.80856118  0.75000000  0.57199292  1
  As  As6  1  0.30856094  0.75000000  0.92800622  1
  As  As7  1  0.69143956  0.25000000  0.07199321  1
",V4As4,0.7488766907864941
813,"# generated using pymatgen
data_NaScF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08119472
_cell_length_b   3.08119472
_cell_length_c   6.28310393
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaScF2
_chemical_formula_sum   'Na1 Sc1 F2'
_cell_volume   59.65028651
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.51353677  1
  Sc  Sc1  1  0.50000000  0.50000000  0.02890823  1
  F  F2  1  0.50000000  0.50000000  0.35386506  1
  F  F3  1  0.00000000  0.00000000  0.11368984  1
",NaScF2,3.054491261722683
171,"# generated using pymatgen
data_PdF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.82435250
_cell_length_b   4.82435250
_cell_length_c   3.47141826
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PdF2
_chemical_formula_sum   'Pd2 F4'
_cell_volume   80.79509766
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pd  Pd0  1  0.50000000  0.50000000  0.50000000  1
  Pd  Pd1  1  0.00000000  0.00000000  0.00000000  1
  F  F2  1  0.69401442  0.69401442  0.00000000  1
  F  F3  1  0.19401420  0.80598624  0.50000000  1
  F  F4  1  0.30598602  0.30598602  0.00000000  1
  F  F5  1  0.80598624  0.19401420  0.50000000  1
",Pd2F4,2.6531239973826453
16,"# generated using pymatgen
data_YB6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07672301
_cell_length_b   4.07672301
_cell_length_c   4.07672301
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YB6
_chemical_formula_sum   'Y1 B6'
_cell_volume   67.75379309
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.00000000  1
  B  B1  1  0.80125356  0.50000000  0.50000000  1
  B  B2  1  0.19874710  0.50000000  0.50000000  1
  B  B3  1  0.50000000  0.50000000  0.80125356  1
  B  B4  1  0.50000000  0.50000000  0.19874710  1
  B  B5  1  0.50000000  0.19874710  0.50000000  1
  B  B6  1  0.50000000  0.80125356  0.50000000  1
",YB6,5.140066257310903
511,"# generated using pymatgen
data_TiSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98313452
_cell_length_b   3.98313452
_cell_length_c   6.20665604
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiSb
_chemical_formula_sum   'Ti2 Sb2'
_cell_volume   85.27824568
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.00000000  0.00000000  0.50000000  1
  Ti  Ti1  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb2  1  0.66666667  0.33333333  0.25000000  1
  Sb  Sb3  1  0.33333333  0.66666667  0.75000000  1
",Ti2Sb2,0.2758446364414511
48,"# generated using pymatgen
data_CaC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.49376792
_cell_length_b   3.49376792
_cell_length_c   3.07221800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaC
_chemical_formula_sum   'Ca1 C1'
_cell_volume   37.50076565
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  C  C1  1  0.50000000  0.50000000  0.00000000  1
",CaC,5.237238118279711
191,"# generated using pymatgen
data_Al3V
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86758376
_cell_length_b   3.86758376
_cell_length_c   3.86758376
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al3V
_chemical_formula_sum   'Al3 V1'
_cell_volume   57.85210753
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50000000  0.50000000  0.00000000  1
  Al  Al1  1  0.50000000  0.00000000  0.50000000  1
  Al  Al2  1  0.00000000  0.50000000  0.50000000  1
  V  V3  1  0.00000000  0.00000000  0.00000000  1
",Al3V,13.018625604187099
919,"# generated using pymatgen
data_ZrTiC2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.48324599
_cell_length_b   5.48324599
_cell_length_c   5.48324599
_cell_angle_alpha   33.73386696
_cell_angle_beta   33.73386696
_cell_angle_gamma   33.73386696
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrTiC2
_chemical_formula_sum   'Zr1 Ti1 C2'
_cell_volume   45.29959460
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.00000000  0.00000000  0.00000000  1
  Ti  Ti1  1  0.50000000  0.50000000  0.50000000  1
  C  C2  1  0.24458011  0.24458011  0.24457878  1
  C  C3  1  0.75542221  0.75542221  0.75541810  1
",ZrTiC2,0.15758056936145132
515,"# generated using pymatgen
data_HfAlIr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.44688285
_cell_length_b   4.44688285
_cell_length_c   4.44688285
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HfAlIr2
_chemical_formula_sum   'Hf1 Al1 Ir2'
_cell_volume   62.18019319
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.00000000  1
  Al  Al1  1  0.50000000  0.50000000  0.50000000  1
  Ir  Ir2  1  0.25000000  0.25000000  0.25000000  1
  Ir  Ir3  1  0.75000000  0.75000000  0.75000000  1
",HfAlIr2,0.05180124352477963
852,"# generated using pymatgen
data_CSF2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.92631770
_cell_length_b   2.92631770
_cell_length_c   5.66358937
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CSF2
_chemical_formula_sum   'C1 S1 F2'
_cell_volume   48.49921486
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.50000000  0.50000000  0.72747749  1
  S  S1  1  0.00000000  0.00000000  0.75940572  1
  F  F2  1  0.00000000  0.00000000  0.04298439  1
  F  F3  1  0.50000000  0.50000000  0.47999438  1
",CSF2,1.3861313612764725
750,"# generated using pymatgen
data_La
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.67068996
_cell_length_b   3.67068996
_cell_length_c   11.77177689
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La
_chemical_formula_sum   La4
_cell_volume   137.36246056
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.00000000  0.00000000  0.50000000  1
  La  La1  1  0.00000000  0.00000000  0.00000000  1
  La  La2  1  0.33333333  0.66666667  0.25000000  1
  La  La3  1  0.66666667  0.33333333  0.75000000  1
",La4,5.164265398375433
480,"# generated using pymatgen
data_BeSiNi2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.74380369
_cell_length_b   2.74380369
_cell_length_c   5.21382706
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeSiNi2
_chemical_formula_sum   'Be1 Si1 Ni2'
_cell_volume   39.25208164
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.00000000  1
  Si  Si1  1  0.00000000  0.00000000  0.50000000  1
  Ni  Ni2  1  0.50000000  0.50000000  0.24625665  1
  Ni  Ni3  1  0.50000000  0.50000000  0.75374271  1
",BeSiNi2,0.3276019746215563
283,"# generated using pymatgen
data_NbCr2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85699793
_cell_length_b   4.85699793
_cell_length_c   4.85699793
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbCr2
_chemical_formula_sum   'Nb2 Cr4'
_cell_volume   81.01935069
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.50000000  0.50000000  0.50000000  1
  Nb  Nb1  1  0.75000000  0.75000000  0.75000000  1
  Cr  Cr2  1  0.12499985  0.12499985  0.12499985  1
  Cr  Cr3  1  0.62499926  0.12499985  0.12499985  1
  Cr  Cr4  1  0.12499985  0.62499926  0.12499985  1
  Cr  Cr5  1  0.12499985  0.12499985  0.62499926  1
",Nb2Cr4,2.6076118973070743
785,"# generated using pymatgen
data_SiClF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19709009
_cell_length_b   4.19709009
_cell_length_c   2.78037719
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiClF
_chemical_formula_sum   'Si1 Cl1 F1'
_cell_volume   42.41611914
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.66666667  0.33333333  0.00000000  1
  Cl  Cl1  1  0.00000000  0.00000000  0.00000000  1
  F  F2  1  0.33333333  0.66666667  0.00000000  1
",SiClF,0.20596645635851044
715,"# generated using pymatgen
data_ScTaBe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.33990156
_cell_length_b   4.33990156
_cell_length_c   2.92742736
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScTaBe2
_chemical_formula_sum   'Sc1 Ta1 Be2'
_cell_volume   55.13734955
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.50000000  0.50000000  0.50000000  1
  Ta  Ta1  1  0.00000000  0.00000000  0.50000000  1
  Be  Be2  1  0.50000000  0.00000000  0.00000000  1
  Be  Be3  1  0.00000000  0.50000000  0.00000000  1
",ScTaBe2,1.7548659672675073
225,"# generated using pymatgen
data_Ni2B
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06726046
_cell_length_b   4.06726046
_cell_length_c   4.06726046
_cell_angle_alpha   105.53727251
_cell_angle_beta   105.53727251
_cell_angle_gamma   117.66296359
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ni2B
_chemical_formula_sum   'Ni4 B2'
_cell_volume   50.99001557
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.83115552  0.66884488  0.50000000  1
  Ni  Ni1  1  0.33115452  0.83115552  0.16231064  1
  Ni  Ni2  1  0.16884518  0.33115582  0.50000000  1
  Ni  Ni3  1  0.66884618  0.16884518  0.83769136  1
  B  B4  1  0.75000000  0.75000000  0.00000000  1
  B  B5  1  0.25000000  0.25000000  0.00000000  1
",Ni4B2,0.0015691759339882094
26,"# generated using pymatgen
data_SnC2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.12466830
_cell_length_b   4.12466830
_cell_length_c   2.68419250
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnC2
_chemical_formula_sum   'Sn1 C2'
_cell_volume   39.54780159
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.00000000  0.00000000  0.00000000  1
  C  C1  1  0.33333333  0.66666667  0.00000000  1
  C  C2  1  0.66666667  0.33333333  0.00000000  1
",SnC2,5.80963449060954
855,"# generated using pymatgen
data_CaSbO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.14427967
_cell_length_b   4.14427967
_cell_length_c   4.14427967
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSbO3
_chemical_formula_sum   'Ca1 Sb1 O3'
_cell_volume   71.17822688
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Sb  Sb1  1  0.50000000  0.50000000  0.50000000  1
  O  O2  1  0.50000000  0.50000000  0.00000000  1
  O  O3  1  0.50000000  0.00000000  0.50000000  1
  O  O4  1  0.00000000  0.50000000  0.50000000  1
",CaSbO3,1.968584647156546
437,"# generated using pymatgen
data_LiZn2Rh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19672459
_cell_length_b   4.19672459
_cell_length_c   4.19672459
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn2Rh
_chemical_formula_sum   'Li1 Zn2 Rh1'
_cell_volume   52.26565651
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn1  1  0.25000000  0.25000000  0.25000000  1
  Zn  Zn2  1  0.75000000  0.75000000  0.75000000  1
  Rh  Rh3  1  0.00000000  0.00000000  0.00000000  1
",LiZn2Rh,0.013099454278319185
1030,"# generated using pymatgen
data_TiO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.79040655
_cell_length_b   2.79040655
_cell_length_c   2.79621872
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiO
_chemical_formula_sum   'Ti1 O1'
_cell_volume   18.85544282
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.33333333  0.66666667  0.50000000  1
  O  O1  1  0.66666667  0.33333333  0.00000000  1
",TiO,1.1630217339237119e-13
364,"# generated using pymatgen
data_MgRh
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.08235541
_cell_length_b   3.08235541
_cell_length_c   3.08235541
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgRh
_chemical_formula_sum   'Mg1 Rh1'
_cell_volume   29.28519627
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.50000000  0.50000000  0.50000000  1
",MgRh,0.3349619871078695
229,"# generated using pymatgen
data_TiCrAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.56276227
_cell_length_b   6.56276227
_cell_length_c   3.29873487
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCrAs
_chemical_formula_sum   'Ti3 Cr3 As3'
_cell_volume   123.04143526
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.40323704  0.40323693  0.50000000  1
  Ti  Ti1  1  0.59676312  0.00000000  0.50000000  1
  Ti  Ti2  1  -0.00000000  0.59676280  0.50000000  1
  Cr  Cr3  1  0.74318044  0.74318024  0.00000000  1
  Cr  Cr4  1  0.25681962  0.00000000  0.00000000  1
  Cr  Cr5  1  -0.00000000  0.25681948  0.00000000  1
  As  As6  1  0.66666667  0.33333333  0.00000000  1
  As  As7  1  0.33333333  0.66666667  0.00000000  1
  As  As8  1  0.00000000  0.00000000  0.50000000  1
",Ti3Cr3As3,1.790926566868633
37,"# generated using pymatgen
data_B2W
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.01257501
_cell_length_b   3.01257501
_cell_length_c   3.31760241
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   B2W
_chemical_formula_sum   'B2 W1'
_cell_volume   26.07538380
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.33333333  0.66666667  0.50000000  1
  B  B1  1  0.66666667  0.33333333  0.50000000  1
  W  W2  1  0.00000000  0.00000000  0.00000000  1
",B2W,9.230533786943342
669,"# generated using pymatgen
data_V2CrFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02633227
_cell_length_b   4.02633227
_cell_length_c   4.02633227
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V2CrFe
_chemical_formula_sum   'V2 Cr1 Fe1'
_cell_volume   46.15447749
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.75000000  0.75000000  0.75000000  1
  V  V1  1  0.25000000  0.25000000  0.25000000  1
  Cr  Cr2  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe3  1  0.00000000  0.00000000  0.00000000  1
",V2CrFe,2.3606198688619098
